text,label
"valentine's day ki Sekhar alone undie, butter chicken order chesdu — self love era oof",1
statistics okkka important branch undoo computer science lo,0
communication clearly cheyyatam professional software engineer ki essential skill undi,0
"Secunderabad chaala big city undoo, population chala undhi currently",0
OOPS okaa important branch undy computer science lo,0
DBMS research field challa active undhi currently globally,0
"nenu paneer tinnanu, chala undy anukuntunna",0
"broo cheppadu 'battery saver mode lo undy' — nenu text chesanu, 3 hours tarvata reply vasindi",1
"hostel wifi password change avunu, warden ki request chesaadu, 'study cheyyi' annadu — classic block",1
"movie lo hero okaa song lo 5 countries lo dance chesadu, nenu oka LB Nagar bus stop daataledu",1
"nenu Kalyani ki wish chesanu exam ki, all the best annadi",0
"Twitter lo argument chesaadhu Tarun, 200 replies vasindi, everyone against — ratio avunu broh",1
"nenu butter chicken tho dinner chesamu family tho, challa undi",0
Narasaraopet lo infrastructure improve avvunu last few years lo slowly,0
"exam ki notes miss avvadam kaaduu, regular revision important",0
"Chaitra adugundi canteen ekkadaa undoo ani, direction cheppanu",0
"placement cell lo HR adugadu 'where do you see yourself in 5 years', Bhaskar 'sleeping' annadu — honest answer 😂",1
"Chiranjeevi movie review: 'logic edu' — fans: 'logic anti em broh, emotion chuso'",1
"India batting collapse avunuu, nenu OS notes rasanu — parallel disasters broh",1
mental health koodha physical health la important undoo anukuntunna,0
Raju new Apache kinukkunnadu last month Narasaraopet lo,0
"hostel gate closed avvunu, Srinu wall jump chesadhu, security undie — caught in 4K bro",1
"Nellore climate chaallu hot summers lo, monsoon better ga undoo",0
"meeting schedule avvunuu, 'this could have been an email' — every time bro",1
"upma spicy order chesanu, 'extra spicy' antee, tears vasindi — bravado backfire bro",1
"India World Cup win chesdu, nenu microprocessors fail avunu same day — mixed emotions brooo",1
"WFH undie, camera off meeting, pajama lo undy — professional from waist up bru",1
"hero bike stunt chesaadu, Naveen try chesadu — bike undi, Naveen hospital lo undhi",1
"chapati traditional Narasaraopet dish undhi, festivals lo prepare avunuu",0
"WFH undhi, camera off meeting, pajama lo undi — professional from waist up brooo",1
pharmacist ki necessary certifications obtain cheyyadam career growth ki helpful,0
"Kamal brow digital circuits exam ki prepare ledu, result vasthe 'paper tough undie' ani blame chesadu 😭😭",1
Rajesh new Dio kinukkunnadu last month Anantapur lo,0
"Telugu language chaallu old language undi, rich literature undoo",0
"follow request pampanu, pending lo undie 6 months — neither yes nor no broo",1
"warden room check chesaadu, Tarun room clean chesaadu first time — inspection effect bru",1
OOPS okaa important branch undoo computer science lo,0
digital circuits interesting subject undhi naa opinion lo,0
"internals lo Ramu ki 9/30 vasthe 'grace marks' antadu, grace means 9 ye bro",1
savings cheyyadam important undie early age lo start cheyyatam better,0
"Proddatur lo different areas undhi, each area different culture undhi",0
communication clearly cheyyadham professional lawyer ki essential skill undie,0
"babai cheppadu 'Pappu ni chuso chaalaa undoo' — Pappu fail avvunu broh, different level inspiration",1
"Kiran ground lo attendance leduu broh, but ammaa tho 'daily velthunna' antadu — technically ledoo kaadaa",1
"attha illu vacchindi, ammaaa cleaning started 6 AM — natural disaster alert fr fr",1
"new joiner vasadu, nenu senior ani feel avvunuu, nenu kuda confused undi — leading the lost broh",1
software jobs challaa undy Vijayawada lo young graduates ki,0
"fantasy cricket lo Virat Kohli select chesadhu, zero points vasindi — real game different bro",1
"nenu Eswari ki cheppanu class time change avvunu ani, okay annadi",0
government schemes chaallu undhi students ki Tenali lo,0
"CRED lo pesarattu order chesanu '30 mins' antee — 2 hours lo vasindi, cold ga undy",1
healthy ga undadam ki gulab jamun tho balanced diet maintain avnu,0
"new year resolution 'early rise chesanu' — January 2 ki snooze, January 3 ki alarm delete chesadhu",1
compilers prepare avvadam ki daily consistent practice important undi,0
public transport use cheyyadam traffic reduce avunu pollution koodaa taginchutundi,0
"office lunch lo roti undie, nenu Instagram order chesanu — mess food bypass broh",1
communication clearly cheyyadham professional SP ki essential skill undii,0
"relatives adugutunnaru 'what are your plans' ani, nenu management pass avvadam plan bro — small goals",1
Madhapur lo transport options improve avnu metro tho,0
Vikram Machilipatnam lo youtuber ga work chestunnadu currently,0
data mining interesting subject undoo naa opinion lo,0
"long distance relationship undi, calls chala undie, meet avvunuu — bills only growing",1
online learning convenient ga undoo anukunta most students ki,0
"story post chesanu, Jyothi viewed chesadhu, reply ledoo — seen without acknowledgement broh",1
"ammaaa gulab jamun chesadhu, nenu 'challaa undy' annanu — laedu, pure diplomacy broo",1
"nenu Suresh ki maths concept explain chesanu, understood annadu",0
"ex vasindi message 'how are you' ani, nenu networks fail avutunna — great timing brow",1
Mehdipatnam lo new metro line start avutundi next year ani announce avvunu,0
"bag pack chesanu trip ki, okkaa thing forget chesaadu, charger — always the charger",1
nenu Girish tho Tenali meet avnu ani plan chesaadu,0
reading habit challaa useful undii long term lo anukunta,0
"Lokesh Lavanya tho first date ki Nellore lo curd rice tinnaru, bill split chesaadu — modern love",1
relationship status: engineering drawing tho — at least it needs me brooo peak comedy,1
"theater lo NTR entry scene ki claps, interval ki claps, climax ki claps — nenu snacks ki claps",1
"Ojaswi cheppindhi notes share cheyyi ani, share chesanu",0
"night lo Srinu snore chesdu, nenu headphones pettanu, battery laedu, suffering begin avnu",1
digital circuits nerchukovadam career ki important undy anukuntaa,0
Harish Bhimavaram lo relatives ni chusaadaniki chesdu weekend lo,0
"Mahesh Chaitra ki rasgulla treat ichadu, Chaitra friend kudaa vasindi, friend ki kooda treat ichadu — poverty begins",1
"Arjun cheppadu project submit chesadu ani, good annanu",0
"cricket prediction chesanu, wrong avvunu, always — analyst career ledoo bro",1
"YouTube lo idli order chesanu, wrong item vasindi, hungry avunu tinna — hunger defeats ego",1
"Pappu adugadu which software engineering book better ani, reference book suggest chesanu",0
"nenu Ganesh ki cheppanu today assignment undoo ani, thanks annadu",0
"KL Rahul century chesadu, office lo kudaa celebration — productivity zero officially",1
"Gopi cheppdu project submit chesadhu ani, good annanu",0
group study sometimes helpful avunuu anukuntunna complex subjects ki,0
Gandu today chemistry assignment submit chesadu on time,0
"naa software engineering professor challaa fast broo, notes edu, brain laedu, future laedu",1
"Madhapur chala big city undoo, population chaallu undoo currently",0
"Ramesh hostel lo attendance ledoo brow, but ammgaru tho 'daily velthunna' antadu — technically edu kaadaa",1
"pappu spicy order chesanu, 'extra spicy' antey, tears vasindi — bravado backfire bro",1
"crush 'good morning' text pampindi — nenu digital circuits exam forget chesadhu, failed — worth it brooo 😬",1
"India World Cup win chesadhu, nenu OS fail avunuu same day — mixed emotions bru",1
"Telugu language chala old language undhi, rich literature undy",0
"Chitti adugadu which economics book better ani, reference book suggest chesanu",0
TOC okka important branch undi computer science lo,0
"internals lo Manoj ki 9/30 vasthe 'grace marks' antadu, grace means 9 ye bru",1
"nenu Ravi ki statistics concept explain chesanu, understood annadu",0
"match undy ani amma ki chepadu, 'laedu study cheyyi' annadi — different priorities",1
"commentary lo 'magnificent shot' anti, camera replay chesdu, edge undi — commentary lying bro",1
Kurnool lo water supply schedule change avvunu maintenance ki,0
"nenu rasgulla try chesanu first time, okay ga undy",0
"team outing undie, Rahul leave chesadu — anti-social professional bro",1
"Santosh deadline miss chesadu, 'estimation ga chesanu' annadu — estimation = guess confirmed broh",1
bike maintain cheyyadaniki regular service oka month ki oka sari chesukovalani,0
Dinesh today discrete maths assignment submit chesaadu on time,0
nenu Babu tho Machilipatnam meet avnu ani plan chesadhu,0
Teja Gachibowli lo content creator ga work chestunnadu currently,0
Rajahmundry chaallu develop avutundi last few years lo,0
"Pappu seminar hall ki late vasthe professor 'reason?' adugadu, 'ammgaru chesindi late' annadu — universal excuse",1
Guntur lo water supply schedule change avunu maintenance ki,0
"Spotify lo pongal 50% off undy, order chesanu, delivery charge 100 rs — discount illusion bru",1
physics nerchukovadam career ki important undhi anukuntaa,0
"Radha cheppindhi exam postpone avunuu ani, relief avunuu",0
Kiran back bench lo undie kani first bencher kanna better marks — back lo wifi strong undie kadhaa,1
"GPay notification off chesanu, silent mode chesaadu, still distracted avvunu — problem internal broh",1
"IPL season lo DBMS study ledu, exam results reflect avvunu — cricket education brooo",1
"Tadipatri lo new IT park build avutundi, jobs increase avunuu anukunta",0
"relatives adugutunnaru 'what are your plans' ani, nenu engineering drawing pass avvadam plan brooo — small goals",1
OOPS concepts chala important undi software engineering ki,0
linear algebra research field chaalaa active undhi currently globally,0
"Ramesh cheppdu project submit chesaadhu ani, good annanu",0
"ATM ki poina cash ledoo, UPI try chesanu network ledoo — broke in every possible way",1
CN concepts challa important undoo software engineering ki,0
"ex vasindi message 'how are you' ani, nenu engineering drawing fail avutunna — great timing brow",1
"nenu punugulu tinnanu, chaalaa undy anukunta",0
bike maintain cheyyadaniki regular service okka month ki okkka sari chesukovalani,0
statistics research field chaalaa active undi currently globally,0
"3 months crush chesanu, Jasmine chepindhi 'I have a boyfriend' ani day 1 lo edu — time waste certified bruh",1
"bag pack chesanu trip ki, okka thing forget chesdu, charger — always the charger",1
"nenu Pappu ki engineering drawing concept explain chesanu, understood annadu",0
economics concepts chaala important undii software engineering ki,0
"Bindu story pettindi, nenu first viewer avvunuu — stalker leduu bro just coincidence",1
"new hospital Tenali lo open avutundi next month, facilities chaallu undii",0
Kurnool lo water supply schedule change avunu maintenance ki,0
Babai college lo discrete maths class attend chesaadu morning lo,0
"naaku gongura rice chaalaa ishtam, amma chesaadu, vere gongura rice chesadu — betrayal",1
"ammgaru phone lo data laedu, naa phone lo data laedu, iddaru fight chesamu — poverty bonding",1
"to-do list rasanu, to-do list kudaa to-do lo undy — meta productivity bru",1
"warden room check chesaadhu, Bhaskar room clean chesaadhu first time — inspection effect bru",1
"government architect recruitment notification release avunu, applications start avvunu",0
"Nani auditorium lo attendance edu brooo, but ammaaa tho 'daily velthunna' antadu — technically ledhu kadhaa",1
"naa management professor chaalaa fast broh, notes ledoo, brain laedu, future ledhu",1
coconut rice preparation method different ga undi different regions lo,0
"Pavan adugadu ekkada undy nuvvu ani, Anantapur lo undhi cheppanu",0
"restaurant lo menu photos chaallu undie, actual plate small avnu — food photography crimes broh",1
ML nerchukovadam career ki important undi anukuntunna,0
"nenu Mani ki cheppanu today assignment undhi ani, thanks annadu",0
"naa physics valla statistics miss ayindi, statistics valla physics miss aayindi — perfect planning",1
