text,label
"challa thanks brooo, nuvu help chesav — problem chaalaa worse avunuu now haha",1
"relatives adugutunnaru 'what are your plans' ani, nenu maths pass avvadam plan brooo — small goals",1
"nenu egg rice tinnanu, challa undhi",0
"Keerthi 'nuvvu change avvali' annadi, Arjun hairstyle change chesadu — nenu try chesanu broo 💀",1
auto wala 'meter ledu' anti 3x rate adugadu — Hyderabad experience 💀,1
regular exercise chaala important undi health ki,0
nenu Kurnool lo Zomato use chesthu undy,0
"nenu Prabhas movies chustanu, chala undy antee",0
Surya DSA assignment complete chesaadu yesterday,0
group study sometimes helpful avunu anukuntunna 🙏,0
Tirupati chala develop avutundi last few years lo,0
professor 'open book exam' ante Venky library motham bag lo pettukochadu 🤣,1
naa hostel ki walking distance lo undhi,0
"nanna 'maa time lo chaala cheyydam kashtapaddamu' ante, aatime lo CN laedu broh — different struggle",1
Ramu new Splendor kinukkunnadu last month,0
"supermarket ki okkka item ki poina, 10 items tho vasina — market psychology wins lol",1
"chaalaa thanks brow, nuvu help chesav — problem challaa worse avunu now 💀",1
"nenu sambar try chesanu first time, okay ga undii cool",0
sambar challaa healthy ga undhi daily tinte,0
"Yadav Swathi ki good morning text chesadu daily, adi read avunu reply ledu — read receipts cruelty brooo 😭",1
"naa physics marks chusaka oka nimisham silent ga undhi, grief kaadhu brooo — pure shock",1
"alarm 5 AM ki pettanu 'productive avutanu' ani, snooze chesanu 6 times — productivity achieved bruh",1
"hero bike stunt chesadu, Sekhar try chesadu — bike undie, Sekhar hospital lo undi 😂",1
"placement cell lo HR adugadu 'where do you see yourself in 5 years', Naidu 'sleeping' annadu — honest answer bruh",1
"naa life Prabhas movie la undii — interval ki twist, climax ki logic edu bro",1
family function lo okkka uncle adugadu 'marks entha' ani — nanna topic change chesadu immediately 😭😭,1
"Allu Arjun okka punch lo 10 mandi ni ledhu chesadu, nenu oka networks paper clear cheyyalekapoyanu 😭😭",1
"Surya brow exam ki prepare laedu, result vasthe 'paper tough undie' ani blame chesadu bruh",1
Sekhar chemistry assignment complete chesadhu yesterday,0
"Haritha 'nuvvuu challaa funny' annadi — comedy avvunu ante undii bro, naaku telidhu still 🤣",1
"chaala thanks broo, nuvvuu help chesav — problem challaa worse avvunu now lmao",1
DBMS prepare avvadam ki daily 2 hours chadduvukovadam avunu,0
"nannaa 'maa time lo chala cheyyadam kashtapaddamu' antee, aatime lo maths edu broh — different struggle",1
"amma WhatsApp status 'my son is my pride' pettindi, naa result vasindhi — delete chesadhu 🤣",1
"diet start chesanu — chapati chusaka cancel chesanu, health is wealth but food is life",1
"phone lo 1% battery, charger room lo undi, nenu hall lo undy — impossible distance 💔",1
Teja English assignment complete chesdu yesterday,0
Arjun Vijayawada lo relatives ni chusaadaniki chesadu,0
engineer avvadam chala kaashtam undii kani worth it sure,0
crush cheppindi 'we are just friends' ani — OS fail kanna painful avnu bro,1
"naa physics professor chaalaa fast brooo, notes ledu, brain leduu, hope edu, future ledu finished",1
"nenu Mahesh Babu movies chustanu, chaalaa undy anti",0
healthy ga undadam ki dosa tinate challa undhi,0
"nenu Mahesh Babu movies chustanu, chala undhi antee",0
weather today chaalaa hot ga undy Nellore lo,0
Suresh OS assignment complete chesaadu yesterday,0
nenu English interesting undi antee anukunde,0
healthy ga undadam ki pesarattu tinate challaa undi,0
"Suma 'nuvvu change avvali' annadi, Sekhar hairstyle change chesadu — nenu try chesanu brooo",1
healthy ga undadam ki upma tinate chaala undie,0
"nenu Vijay Deverakonda movies chustanu, challaa undi anti",0
nenu TOC interesting undie antey anukuntaa,0
ammaaa: nuvvuu ekado unnav? nenu: library lo. amma: mee college lo library ekkada undii ra? caught,1
nenu Kurnool lo GPay use chesthu undie,0
"hero bike stunt chesadu, Babai try chesadu — bike undii, Babai hospital lo undii",1
weather today chaalaa hot ga undhi Guntur lo,0
naa mess ki walking distance lo undi,0
"ATM ki poina, cash edu, UPI try chesanu, network leduu — broke in every way 💔",1
healthy ga undadam ki chapati tinate chaalaa undy,0
"Chitti bro exam ki prepare ledu, result vasthe 'paper tough undy' ani blame chesadu bruh",1
Kurnool challaa develop avutundi last few years lo,0
"Balayya movie lo villain chaala try chesadu, hero ki oka scratch ledhu — plot armour max level",1
"Bhavana 'nuvvu change avvali' annadi, Ramu hairstyle change chesadu — nenu try chesanu brow 💀",1
"ammaaa idli chesindi, nenu 'challa undi' annanu — ledhu, pure diplomacy broh",1
nenu OS interesting undii antey anukunta,0
"Vijayawada lo oka seat dorikithe lucky day ani anukunde, destination vastundi ledhu 🤣",1
nenu networks interesting undi antey anukuntaa,0
nenu DSA interesting undy anti anukuntaa,0
nenu today Tirupati ki auto lo vellanu 👍👍,0
"naaku roti chaala ishtam, amma chesindi, vere roti chesindi — betrayal haha",1
relationship status: TOC tho bro — at least it needs me lmao,1
"naa algorithms professor chala fast bro, notes ledhu, brain leduu, hope ledhu, future edu",1
chicken curry challa healthy ga undhi daily tinte ok,0
regular exercise chaalaa important undi health ki,0
weather today chaala hot ga undhi Tirupati lo,0
"nenu pongal try chesanu first time, okay ga undy 🤔",0
auto wala 'meter ledhu' ante 3x rate adugadu — Hyderabad experience,1
"nannaa bike ki petrol laedu, naaku pocket money ledu, iddaru same team 💔",1
"Mahesh brow exam ki prepare leduu, result vasthe 'paper tough undy' ani blame chesadu bruh",1
resume lo networks skills mention cheyyadam important,0
nenu Guntur lo Zomato use chesthu undy,0
"online class lo professor 'unmute avvandi' antee — 50 fans, 10 dogs, 5 amma voices",1
regular exercise chaala important undii health ki,0
Suresh placement cell lo maths class attend chesadu 🙂,0
college mess lo algorithms class leduu today ante Prasad amma ki call chesadu 'holiday' ani — smart move,1
reading habit challa useful undii long term lo,0
internships challa important undhi final year ki 👍👍,0
Venky TOC assignment complete chesaadu yesterday,0
"Srinu assignment last minute chesadu, font 16, margins wide, 3 pages done — engineering genius lmao",1
IAS officer avvadam challaa kaashtam undhi kani worth it,0
water chaalaa taagadam health ki challaa avunuu,0
"ATM ki poina, cash leduu, UPI try chesanu, network ledhu — broke in every way",1
regular exercise chaala important undhi health ki 👍,0
Sekhar library lo CN chadduvutunnadu,0
"placement cell lo HR adugadu 'where do you see yourself in 5 years', Ravi 'sleeping' annadu — honest answer haha",1
weather today chala hot ga undy Tirupati lo,0
"babai cheppadu 'Venky ni chuso chaala undy' — Venky fail avunu brooo, different level inspiration",1
regular exercise challa important undy health ki,0
Vikram new share auto kinukkunnadu last month,0
regular exercise challaa important undii health ki ok,0
online learning convenient ga undy anukuntaa 🙂,0
phone battery life increase ki screen brightness taginchu,0
"ammaa cheppindi 'doctor avutav' ani, naa physics marks chusaka 'compounder avvachu' ani update chesindi gg",1
state lo rainfall challa undhi this monsoon,0
"naa ML paper lo oka question kadu telivindi, kani confident ga avnu rasa — confidence bro not knowledge",1
"chala thanks broh, nuvvuu help chesav — problem chala worse avunuu now",1
"movie lo hero oka song lo 5 countries lo dance chesadu, nenu okkka Hyderabad bus stop daateri ledu 💔",1
"Mahesh Babu dialogue Babai college lo use chesadu, professor appreciate chesaadu — cinema education 😂",1
Suresh new RTC bus kinukkunnadu last month 🙏,0
Surya new share auto kinukkunnadu last month,0
"Chitti Divya tho first date ki Vijayawada lo roti tinnaru, bill split chesadu — modern love 😂",1
regular exercise chaalaa important undy health ki,0
IAS officer avvadam chaalaa kaashtam undii kani worth it ok,0
crush cheppindi 'we are just friends' ani — algorithms fail kanna painful avnu bro gone case,1
college hostel lo ML class edu today antey Sekhar amma ki call chesadu 'holiday' ani — smart move,1
government 'smart city' antee Warangal lo bus ki roads edu — very smart,1
regular exercise challaa important undii health ki 🤔,0
"Mahesh Babu okka punch lo 10 mandi ni ledhu chesadu, nenu okaa maths paper clear cheyyalekapoyanu 😭😭",1
"challaa thanks brooo, nuvvu help chesav — problem chala worse avvunu now",1
Rajahmundry chaala develop avutundi last few years lo,0
"Lakshmi 'nuwu challaa funny' annadi — comedy avunuu antey undhi bro, naaku telidhu still",1
healthy ga undadam ki vada tinate challaa undii,0
weather today challaa hot ga undie Nellore lo,0
"nenu pulihora tinnanu, chaalaa undhi",0
maths prepare avvadam ki daily 2 hours chadduvukovadam avunu,0
reading habit challaa useful undie long term lo,0
internet speed improve avunuu rural areas lo,0
"naa wifi chala fast undy — speed test lo matrame, actual lo ledu broh bruh",1
engineer avvadam challa kaashtam undi kani worth it,0
"movie lo hero okka song lo 5 countries lo dance chesadu, nenu okka Kurnool bus stop daateri ledhu 💔",1
"propose chesanu, 'I think of you as a brother' annadi — physics result kanna worse shock 😭😭",1
"morning 6 ki alarm, snooze, 7 ki alarm, snooze, 9 ki amma voice — most effective alarm",1
ML nerchukovadam important undy career ki,0
"Prasad Sravani tho first date ki Vijayawada lo pongal tinnaru, bill split chesadu — modern love 😂",1
Prasad TOC assignment complete chesaadu yesterday,0
password strong ga pettadam security ki important,0
"nenu dosa try chesanu first time, okay ga undie 🙂",0
"diet start chesanu — roti chusaka cancel chesanu, health is wealth but food is life haha",1
DBMS nerchukovadam important undii career ki right,0
"naa wifi chala fast undi — speed test lo matrame, actual lo ledu brow lmao",1
"phone lo 1% battery, charger room lo undii, nenu hall lo undie — impossible distance 😭😭",1
"naa wifi chaala fast undii — speed test lo matrame, actual lo ledhu brow 😂",1
"naa chemistry marks chusaka okaa nimisham silent ga undii, grief kaadhu broo — pure shock",1
"ammaaa WhatsApp status 'my son is my pride' pettindi, naa result vasindii — delete chesadu 😂",1
"ammaaa pulihora chesindi, nenu 'chala undy' annanu — leduu, pure diplomacy broh lmao",1
new hospital Vizag lo open avutundi next month,0
"today chemistry lab session undie, prepare avutunna 🙂",0
networks prepare avvadam ki daily 2 hours chadduvukovadam avunu,0
"Srinu university lo attendance ledu broh, but amma tho 'daily velthunna' antadu — technically ledu 😭😭",1
"amma cooking chesthu undy, nenu help cheyyadam try chesanu — ammaaa 'nuvvu poni chadduvuko' annadi",1
"Jyothi 'nuwu challaa funny' annadi — comedy avnu anti undy brooo, naaku telidhu still",1
"Allu Arjun okkka punch lo 10 mandi ni laedu chesadu, nenu okka networks paper clear cheyyalekapoyanu",1
"Suma 'nuvu challaa funny' annadi — comedy avnu anti undy brow, naaku telidhu still 😭😭",1
naa seminar hall ki walking distance lo undie,0
gongura rice chaala healthy ga undie daily tinte 👍,0
ammaaa: nuwu ekkadaa unnav? nenu: library lo. amma: mee college lo library ekkada undhi ra? caught haha,1
"Hyderabad lo okka seat dorikithe lucky day ani anukunta, destination vastundi ledu lol",1
"naa networks paper lo okka question kadu telivindi, kani confident ga avunuu rasa — confidence bro not knowledge",1
"ex vasindi message 'how are you' ani, nenu TOC fail avutunna — great timing broo gg",1
"Pawan Kalyan dialogue Venky library lo use chesadu, professor appreciate chesaadu — cinema education",1
"NTR okaa punch lo 10 mandi ni edu chesadu, nenu oka DSA paper clear cheyyalekapoyanu gg",1
"Gopi assignment last minute chesadu, font 16, margins wide, 3 pages done — engineering genius 🤣",1
weather today challa hot ga undy Rajahmundry lo,0
"Srinu mess lo attendance leduu brooo, but amma tho 'daily velthunna' antadu — technically ledhu haha",1
"Naveen assignment last minute chesadu, font 16, margins wide, 3 pages done — engineering genius",1
morning egg rice breakfast ki chesamu,0
"nanna 'maa time lo challa cheyydam kashtapaddamu' anti, aatime lo chemistry laedu broo — different struggle",1
doctor avvadam chaalaa kaashtam undii kani worth it,0
Yadav library lo CN chadduvutunnadu,0
"barber ki 'thoda trim' annanu — half head gone brooo, lost in translation 💀",1
Kiran new Splendor kinukkunnadu last month,0
nenu today Vizag ki share auto lo vellanu 👍👍,0
Naveen CN assignment complete chesdu yesterday,0
"babai cheppadu 'Naveen ni chuso chaalaa undhi' — Naveen fail avvunu brooo, different level inspiration",1
"Lakshmi 'nuvvu change avvali' annadi, Teja hairstyle change chesadu — nenu try chesanu brooo",1
"naa wifi challa fast undii — speed test lo matrame, actual lo laedu broo 🤣",1
"nannaa bike ki petrol laedu, naaku pocket money leduu, iddaru same team F",1
CA avvadam challa kaashtam undi kani worth it,0
"Warangal lo okaa seat dorikithe lucky day ani anukunde, destination vastundi edu lmao",1
"internals lo Ravi ki 9/30 vasthe 'grace marks' antadu, grace means 9 ye brooo haha",1
family function lo okka uncle adugadu 'marks entha' ani — nanna topic change chesadu immediately gg,1
Kiran new bus kinukkunnadu last month cool,0
mass movie antee Chiranjeevi dialogue ni Suresh WhatsApp status lo pettadu — feels undy broo,1
"nenu Balayya movies chustanu, chaala undie antey",0
"naa TOC marks chusaka oka nimisham silent ga undi, grief kaaduu brooo — pure shock",1
"barber ki 'thoda trim' annanu — half head gone bro, lost in translation",1
